"target"	"id"	"tokid"	"row"	"annotator"	"date"	"token"	"item"	"correct"	"mispronunciation"	"meaning"	"comment"	"file"	"int"	"on"	"off"	"cor"	"mp"	"outfile"	"rand"	"nb"	"rep"	"attempt"	"rown"	"included"	"Age"	"Sex"	"birthOrder"	"familyID"	"notes_familyID"	"monolingual"	"matEd"	"Cond"	"Date"	"Time"	"File"	"fastcode"	"fullcode"	"Notes"	"notes_demo"	"Where"	"Village"	"age.rounded"	"type"	"target_ortho"	"phono"	"ortho1"	"ortho2"	"ortho3"	"ortho4"	"ortho5"	"ortho6"	"ortho7"	"ortho8"	"avg_fr"	"avg_fr_cor"	"avg_fr_cor_ty"	"mp_uni"	"target_uni"	"nonfluent"	"tarlen"	"trafos"	"nchar"	"sub"	"del"	"ins"	"ld"	"nld"	"phon_score"
"nayeki"	"c112"	"nayeki 13"	752	"DY"	"17-Sep-19"	13	"nayeki"	1	NA	NA	""	"190830_0068S12_ch1"	54	195.852	197.09	NA	NA	"pairs/nayeki_c112_1.wav"	"0,468700116"	13	"1"	"first"	44	"yes"	7	"G"	NA	"k c112"	"not_found"	"yes"	7	"9a"	20190830	"13:32"	"190830_0068S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.4	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c105"	"nayeki 20"	759	"DY"	"17-Sep-19"	20	"nayeki"	1	NA	NA	""	"190829_0061S12_ch1"	50	232.331	233.736	NA	NA	"pairs/nayeki_c105_2.wav"	"0,785194083"	20	"2"	"subsequent"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c91"	"nayeki 21"	760	"DY"	"17-Sep-19"	21	"nayeki"	1	NA	NA	""	"180102_0046S12_ch1"	64	387.505	388.504	NA	NA	"pairs/nayeki_c91_2.wav"	"0,824696565"	21	"2"	"subsequent"	22	"yes"	6	"G"	4	"18"	"old_familyID"	"yes"	8	"11b"	20190828	"11:47"	"180101_0046S12"	"names"	""	""	""	"in house"	"Village#2"	6.4	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c91"	"nayeki 18"	757	"DY"	"17-Sep-19"	18	"nayeki"	1	NA	NA	""	"180102_0046S12_ch1"	62	380.214	381.418	NA	NA	"pairs/nayeki_c91_1.wav"	"0,72136219"	18	"1"	"first"	22	"yes"	6	"G"	4	"18"	"old_familyID"	"yes"	8	"11b"	20190828	"11:47"	"180101_0046S12"	"names"	""	""	""	"in house"	"Village#2"	6.4	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c72"	"nayeki 17"	756	"DY"	"17-Sep-19"	17	"nayeki"	1	NA	NA	""	"190825_0023_ch1"	54	377.704	378.985	NA	NA	"pairs/nayeki_c72_1.wav"	"0,691640563"	17	"1"	"first"	3	"yes"	4	"B"	5	"3"	"old_familyID"	"no"	10	"2b"	20190826	"15:47"	"190825_0023"	NA	"yes"	"sib to c71"	""	"in house"	"Village#1"	4.8	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c84"	"nayeki 15"	754	"DY"	"17-Sep-19"	15	"nayeki"	1	NA	NA	""	"180102_0039S12_ch1"	94	434.655	435.892	NA	NA	"pairs/nayeki_c84_1.wav"	"0,627473348"	15	"1"	"first"	15	"yes"	5	"B"	4	"NA-23b"	"interpolated_old_familyID"	"yes"	10	"8a"	20190828	"10:05"	"180101_0039S12"	"names"	""	"runny nose, equipment error - skipped and replayed"	""	"in house"	"Village#2"	5.5	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c93"	"nayeki 7"	746	"DY"	"17-Sep-19"	7	"nayeki"	1	NA	NA	""	"180102_0048S12_ch1"	97	306.778	308.283	NA	NA	"pairs/nayeki_c93_1.wav"	"0,213583856"	7	"1"	"first"	24	"yes"	3	"G"	5	"18"	"old_familyID"	"yes"	8	"13a"	20190828	"12:08"	"180101_0048S12"	"names"	""	""	""	"in house"	"Village#2"	3.9	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c109"	"nayeki 16"	755	"DY"	"17-Sep-19"	16	"nayeki"	1	NA	NA	""	"190829_0065S12_ch1"	52	182.195	183.232	NA	NA	"pairs/nayeki_c109_1.wav"	"0,628330508"	16	"1"	"first"	41	"yes"	5	"B"	NA	"k c109"	"not_found"	"no"	10	"17b"	20190829	"15:50"	"190829_0065S12"	"names"	""	""	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	5.6	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c114"	"nayeki 19"	758	"DY"	"17-Sep-19"	19	"nayeki"	1	NA	NA	""	"190830_0070S12_ch1"	72	255.959	256.996	NA	NA	"pairs/nayeki_c114_1.wav"	"0,73353806"	19	"1"	"first"	46	"yes"	8	"B"	NA	"k c114"	"not_found"	"yes"	12	"12a"	20190830	"ended 13:49"	"190830_0070S12"	"names"	""	"EE had to repeat items"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.3	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c117"	"nayeki 9"	748	"DY"	"17-Sep-19"	9	"nayeki"	1	NA	NA	""	"190830_0073S12_ch1"	42	107.134	108.309	NA	NA	"pairs/nayeki_c117_1.wav"	"0,239673938"	9	"1"	"first"	49	"yes"	7	"G"	NA	"k c117"	"not_found"	"yes"	6	"20a"	20190830	""	"190830_0073S12"	"names"	""	"lots of artifactsѕ; not for acoustic ana"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.5	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c121"	"nayeki 14"	753	"DY"	"17-Sep-19"	14	"nayeki"	1	NA	NA	""	"190830_0080S12_ch1"	64	162.943	164.69	NA	NA	"pairs/nayeki_c121_1.wav"	"0,502669295"	14	"1"	"first"	53	"yes"	8	"B"	NA	"k c121"	"not_found"	"yes"	6	"1a"	20190830	"end 14:54"	"190830_0080S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.6	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c122"	"nayeki 11"	750	"DY"	"17-Sep-19"	11	"nayeki"	1	NA	NA	""	"190830_0081S12_ch1"	48	174.615	176.171	NA	NA	"pairs/nayeki_c122_1.wav"	"0,430814729"	11	"1"	"first"	54	"yes"	6	"B"	NA	"k c122"	"not_found"	"yes"	6	"2b"	20190830	"end 14:59"	"190830_0081S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	6.9	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c107"	"nayeki 4"	743	"DY"	"17-Sep-19"	4	"nayeki"	1	NA	NA	""	"190829_0063S12_ch1"	58	229.283	230.721	NA	NA	"pairs/nayeki_c107_1.wav"	"0,106477832"	4	"1"	"first"	39	"yes"	7	"B"	1	"30"	"old_familyID"	"yes"	10	"16b"	20190829	"ended 15:41"	"190829_0063S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.6	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c82"	"nayeki 12"	751	"DY"	"17-Sep-19"	12	"nayeki"	1	NA	NA	""	"180101_0037S12_ch1"	70	164.282	165.521	NA	NA	"pairs/nayeki_c82_1.wav"	"0,453391081"	12	"1"	"first"	13	"yes"	8	"G"	NA	"k c82"	"not_found"	NA	NA	"7a"	20190827	""	"180101_0037S12"	"names"	"yes"	""	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"on veranda (in public)"	"Village#1"	8	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c80"	"nayeki 22"	761	"DY"	"17-Sep-19"	22	"nayeki"	0	"nayaki"	"0"	""	"180101_0035S12_ch1"	50	189.609	190.498	NA	NA	"pairs/nayeki_c80_1.wav"	"0,86689369"	22	"1"	"first"	11	"yes"	7	"B"	3	"17"	"old_familyID"	"no"	6	"5b"	20190827	""	"180101_0035S12"	NA	"yes"	"memorized?"	""	"on veranda (in public)"	"Village#1"	7.4	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	"nayaki"	"ńayeki"	NA	6	"SMMSMM"	6	2	0	0	2	0.333333333333333	0.666666666666667
"nayeki"	"c116"	"nayeki 6"	745	"DY"	"17-Sep-19"	6	"nayeki"	0	"nayek:ii--k:ii"	"banana/there (k:ii only; nakek:ii is not a word)"	"MC edited meaning for clarity"	"190830_0072S12_ch1"	48	200.369	201.84	NA	NA	"pairs/nayeki_c116_1.wav"	"0,207431628"	6	"1"	"first"	48	"yes"	8	"G"	NA	"k c116"	"not_found"	"yes"	10	"19a"	20190830	"ended 14:02"	"190830_0072S12"	"names"	""	"NOTE: REUSED 19A BY MISTAKE"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.5	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	"nayek1k1"	"ńayeki"	1	6	"SMMMMSDD"	8	2	2	0	4	0.5	0.5
"nayeki"	"c73"	"nayeki 1"	740	"DY"	"17-Sep-19"	1	"nayeki"	1	NA	NA	""	"190825_0024_ch1"	54	208.486	209.705	NA	NA	"pairs/nayeki_c73_1.wav"	"0,016252429"	1	"1"	"first"	4	"yes"	6	"G"	4	"9"	"old_familyID"	"yes"	8	"3a"	20190826	"16:06"	"190825_0024"	NA	"yes"	"sib to c74"	""	"in house"	"Village#1"	6.3	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	NA	"ńayeki"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"nayeki"	"c116"	"nayeki 25"	764	"DY"	"17-Sep-19"	25	"nayeki"	0	"nake-k:ii"	"0"	""	"190830_0072S12_ch1"	50	209.251	210.689	NA	NA	"pairs/nayeki_c116_2.wav"	"0,979747237"	25	"2"	"subsequent"	48	"yes"	8	"G"	NA	"k c116"	"not_found"	"yes"	10	"19a"	20190830	"ended 14:02"	"190830_0072S12"	"names"	""	"NOTE: REUSED 19A BY MISTAKE"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.5	"3"	"ńayeki"	"næjɛki"	"ń"	"a"	"y"	"e"	"k"	"i"	NA	NA	65.6666666666667	-3.86902117686817	-3.68968412711952	"nakek1"	"ńayeki"	1	6	"SMSMMS"	6	3	0	0	3	0.5	0.5
"noki"	"c84"	"noki 15"	780	"DY"	"17-Sep-19"	15	"noki"	1	NA	NA	""	"180102_0039S12_ch1"	60	246.955	248.059	NA	NA	"pairs/noki_c84_1.wav"	"0,568600418"	15	"1"	"first"	15	"yes"	5	"B"	4	"NA-23b"	"interpolated_old_familyID"	"yes"	10	"8a"	20190828	"10:05"	"180101_0039S12"	"names"	""	"runny nose, equipment error - skipped and replayed"	""	"in house"	"Village#2"	5.5	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c120"	"noki 21"	786	"DY"	"17-Sep-19"	21	"noki"	1	NA	NA	""	"190830_0079S12_ch1"	72	218.14	219.092	NA	NA	"pairs/noki_c120_1.wav"	"0,70848275"	21	"1"	"first"	52	"yes"	8	"B"	NA	"k c120"	"not_found"	"yes"	8	"5a"	20190830	"14:42"	"190830_0079S12"	"names"	""	"EE skip error"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c70"	"noki 4"	769	"DY"	"17-Sep-19"	4	"noki"	1	NA	NA	""	"190825_0021_ch1"	46	315.284	316.668	NA	NA	"pairs/noki_c70_1.wav"	"0,093821672"	4	"1"	"first"	1	"yes"	5	"G"	2	"2"	"old_familyID"	"yes"	8	"1a"	20190826	"15:28"	"190825_0021"	NA	"yes"	""	""	"under house (in public)"	"Village#1"	5.2	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c105"	"noki 8"	773	"DY"	"17-Sep-19"	8	"noki"	1	NA	NA	""	"190829_0061S12_ch1"	38	200.906	201.876	NA	NA	"pairs/noki_c105_1.wav"	"0,401187199"	8	"1"	"first"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c112"	"noki 23"	788	"DY"	"17-Sep-19"	23	"noki"	1	NA	NA	""	"190830_0068S12_ch1"	44	176.869	177.705	NA	NA	"pairs/noki_c112_1.wav"	"0,818817714"	23	"1"	"first"	44	"yes"	7	"G"	NA	"k c112"	"not_found"	"yes"	7	"9a"	20190830	"13:32"	"190830_0068S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.4	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c121"	"noki 12"	777	"DY"	"17-Sep-19"	12	"noki"	1	NA	NA	""	"190830_0080S12_ch1"	44	117.071	118.055	NA	NA	"pairs/noki_c121_1.wav"	"0,545413135"	12	"1"	"first"	53	"yes"	8	"B"	NA	"k c121"	"not_found"	"yes"	6	"1a"	20190830	"end 14:54"	"190830_0080S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.6	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c81"	"noki 26"	791	"DY"	"17-Sep-19"	26	"noki"	1	NA	NA	""	"180101_0036S12_ch1"	50	226.235	227.399	NA	NA	"pairs/noki_c81_1.wav"	"0,935089343"	26	"1"	"first"	12	"yes"	9	"G"	2	"17"	"old_familyID"	"no"	6	"6b"	20190827	"17:12"	"180101_0036S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	9.1	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c71"	"noki 2"	767	"DY"	"17-Sep-19"	2	"noki"	1	NA	NA	""	"190825_0022_ch1"	50	136.938	137.756	NA	NA	"pairs/noki_c71_2.wav"	"0,084832648"	2	"2"	"subsequent"	2	"yes"	5	"G"	4	"3"	"old_familyID"	"no"	10	"2a"	20190826	"15:40"	"190825_0022"	NA	"yes"	"sib to c72"	""	"in house"	"Village#1"	5.8	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c71"	"noki 22"	787	"DY"	"17-Sep-19"	22	"noki"	1	NA	NA	""	"190825_0022_ch1"	48	134.83	135.68	NA	NA	"pairs/noki_c71_1.wav"	"0,714080058"	22	"1"	"first"	2	"yes"	5	"G"	4	"3"	"old_familyID"	"no"	10	"2a"	20190826	"15:40"	"190825_0022"	NA	"yes"	"sib to c72"	""	"in house"	"Village#1"	5.8	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c108"	"noki 19"	784	"DY"	"17-Sep-19"	19	"noki"	0	"nok:ii"	"0"	""	"190829_0064S12_ch1"	68	234.922	235.992	NA	NA	"pairs/noki_c108_1.wav"	"0,698417154"	19	"1"	"first"	40	"yes"	7	"B"	2	"34"	"old_familyID"	"yes"	10	"17a"	20190829	"15:42"	"190829_0064S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.5	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	"nok1"	"ńoki"	NA	4	"SMMS"	4	2	0	0	2	0.5	0.5
"noki"	"c84"	"noki 10"	775	"DY"	"17-Sep-19"	10	"noki"	1	NA	NA	""	"180102_0039S12_ch1"	74	381.002	382.173	NA	NA	"pairs/noki_c84_2.wav"	"0,483365101"	10	"2"	"subsequent"	15	"yes"	5	"B"	4	"NA-23b"	"interpolated_old_familyID"	"yes"	10	"8a"	20190828	"10:05"	"180101_0039S12"	"names"	""	"runny nose, equipment error - skipped and replayed"	""	"in house"	"Village#2"	5.5	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c78"	"noki 14"	779	"DY"	"17-Sep-19"	14	"noki"	1	NA	NA	""	"180101_0033S12_ch1"	42	151.538	152.512	NA	NA	"pairs/noki_c78_1.wav"	"0,568284451"	14	"1"	"first"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c90"	"noki 25"	790	"DY"	"17-Sep-19"	25	"noki"	0	"no--k:ii"	"banana/there (k:ii only; nakek:ii is not a word)"	"MC edited meaning for clarity"	"180102_0045S12_ch1"	66	196.291	197.45	NA	NA	"pairs/noki_c90_3.wav"	"0,873615666"	25	"3"	"subsequent"	21	"yes"	7	"G"	3	"18"	"old_familyID"	"yes"	8	"11a"	20190828	"11:41"	"180101_0045S12"	"names"	""	""	""	"in house"	"Village#2"	7.3	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	"nok1"	"ńoki"	1	4	"SMMS"	4	2	0	0	2	0.5	0.5
"noki"	"c90"	"noki 7"	772	"DY"	"17-Sep-19"	7	"noki"	0	"no--k:ii"	"banana/there (k:ii only; nakek:ii is not a word)"	"MC edited meaning for clarity"	"180102_0045S12_ch1"	62	185.764	186.784	NA	NA	"pairs/noki_c90_1.wav"	"0,325105991"	7	"1"	"first"	21	"yes"	7	"G"	3	"18"	"old_familyID"	"yes"	8	"11a"	20190828	"11:41"	"180101_0045S12"	"names"	""	""	""	"in house"	"Village#2"	7.3	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	"nok1"	"ńoki"	1	4	"SMMS"	4	2	0	0	2	0.5	0.5
"noki"	"c90"	"noki 27"	792	"DY"	"17-Sep-19"	27	"noki"	1	NA	NA	""	"180102_0045S12_ch1"	64	190.123	191.236	NA	NA	"pairs/noki_c90_2.wav"	"0,962730323"	27	"2"	"subsequent"	21	"yes"	7	"G"	3	"18"	"old_familyID"	"yes"	8	"11a"	20190828	"11:41"	"180101_0045S12"	"names"	""	""	""	"in house"	"Village#2"	7.3	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c76"	"noki 1"	766	"DY"	"17-Sep-19"	1	"noki"	1	NA	NA	""	"180101_0031S12_left"	46	182.431	183.448	NA	NA	"pairs/noki_c76_1.wav"	"0,04363501"	1	"1"	"first"	7	"yes"	10	"G"	4	"11"	"old_familyID"	"yes"	6	"4a"	20190827	""	"180101_0031S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	10.2	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c123"	"noki 6"	771	"DY"	"17-Sep-19"	6	"noki"	0	"nokî"	"0"	""	"190830_0082S12_ch1"	34	110.109	110.998	NA	NA	"pairs/noki_c123_1.wav"	"0,318821877"	6	"1"	"first"	55	"yes"	7	"B"	NA	"k c123"	"not_found"	"yes"	8	"3a"	20190830	"end 15:04"	"190830_0082S12"	"names"	""	"lots of artifactsѕ; not for acoustic ana"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.9	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	"nok8"	"ńoki"	NA	4	"SMMS"	4	2	0	0	2	0.5	0.5
"noki"	"c88"	"noki 11"	776	"DY"	"17-Sep-19"	11	"noki"	1	NA	NA	""	"180102_0043S12_ch1"	58	217.004	217.974	NA	NA	"pairs/noki_c88_1.wav"	"0,516409924"	11	"1"	"first"	19	"yes"	6	"G"	4	"27"	"old_familyID"	"yes"	10	"10a"	20190828	"10:49"	"180101_0043S12"	"names"	""	""	""	"in house"	"Village#2"	6.7	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c83"	"noki 9"	774	"DY"	"17-Sep-19"	9	"noki"	1	NA	NA	""	"180101_0038S12_ch1"	38	123.449	124.34	NA	NA	"pairs/noki_c83_1.wav"	"0,476059884"	9	"1"	"first"	14	"yes"	6	"B"	NA	"k c83"	"not_found"	NA	NA	"7b"	20190827	"17:25"	"180101_0038S12"	"names"	""	"memorized?"	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"in house"	"Village#1"	6	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c89"	"noki 24"	789	"DY"	"17-Sep-19"	24	"noki"	0	"no--k:ii"	"banana/there (k:ii only; nakek:ii is not a word)"	"MC edited meaning for clarity"	"180102_0044S12_ch1"	36	109.672	110.407	NA	NA	"pairs/noki_c89_1.wav"	"0,851270906"	24	"1"	"first"	20	"yes"	5	"G"	5	"27"	"old_familyID"	"yes"	10	"10a"	20190828	"11am"	"180101_0044S12"	"names"	""	"intended10b"	""	"in house"	"Village#2"	5.8	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	"nok1"	"ńoki"	1	4	"SMMS"	4	2	0	0	2	0.5	0.5
"noki"	"c73"	"noki 20"	785	"DY"	"17-Sep-19"	20	"noki"	1	NA	NA	""	"190825_0024_ch1"	44	189.004	189.886	NA	NA	"pairs/noki_c73_1.wav"	"0,702472573"	20	"1"	"first"	4	"yes"	6	"G"	4	"9"	"old_familyID"	"yes"	8	"3a"	20190826	"16:06"	"190825_0024"	NA	"yes"	"sib to c74"	""	"in house"	"Village#1"	6.3	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
"noki"	"c107"	"noki 3"	768	"DY"	"17-Sep-19"	3	"noki"	1	NA	NA	""	"190829_0063S12_ch1"	56	224.734	225.738	NA	NA	"pairs/noki_c107_1.wav"	"0,092569775"	3	"1"	"first"	39	"yes"	7	"B"	1	"30"	"old_familyID"	"yes"	10	"16b"	20190829	"ended 15:41"	"190829_0063S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.6	"2"	"ńoki"	"nɔki"	"ń"	"o"	"k"	"i"	NA	NA	NA	NA	73.75	-4.23294290356965	-3.8258766883539	NA	"ńoki"	NA	4	"MMMM"	4	NA	NA	NA	NA	0	1
